hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,
-9.791565,-100.5981,5.307007,-6.696157,-13.55698,-11.41633,
56.82755,188.4521,-105.0934,0,0,0,
8.116913,-142.2058,145.7031,10.81395,-6.06842,3579.328,
-2.372742,107.4707,-106.2347,4.187551,3.154602,0.9164429,
-5.744171,34.73511,-39.46838,0,0,0,
4.824066,-46.93604,41.39404,4.537454,5.485229,5.619202,
-2.326965,-3.936768,-8.929443,3.742595,7.593536,-3588.318,
5.103302,-5.291748,4.644775,5.804753,8.189392,9.155876,
6.106567,-1.940918,1.519775,6.560726,8.221436,7.740536,
7.514954,77.55127,-16.53137,3.734598,-1.443939,-8.930549,
0.528717,16.45508,-4.003906,3.029251,-2.673035,-10.67876,
-21.75064,-35.90088,-18.09387,0,0,0,
44.57855,179.2053,-18.12744,1.601362,-6.630096,3583.559,
-45.17899,-88.25378,-32.02209,-2.1171,-0.5329895,-0.1434326,
5.202484,25.43945,-41.13159,-3.119812,-0.7943726,-0.2313232,
-26.32904,6.326294,-41.30249,-15.99894,2.03064,15.01953,
12.73422,-5.517578,-3.317261,-24.46804,3.395996,-3577.712,
8.992767,-117.1997,135.9009,0,0,0,
-25.00305,-26.78833,-16.18652,-13.21419,0.423584,11.69177,
-0.5088806,-23.2666,7.327271,-12.8979,-0.03982544,10.88348,
-3.318024,24.54224,-27.16064,-9.269464,-1.134491,7.258754,
7.468414,16.9281,-9.124756,-7.735141,-1.637115,5.216932,
21.36154,8.584595,45.14465,0,0,0,
-5.619049,68.87817,-135.611,-6.200907,-5.738068,0.8292818,
46.65451,6.8573,35.38208,2.662964,-7.028809,-5.450773,
16.47339,-18.61877,-4.879761,3.534774,-8.566742,-6.455755,
-7.228851,-40.64941,37.00562,7.374356,-5.211792,-4.244404,
-5.284119,-14.26392,20.32166,7.825442,-3.640594,-2.922614,
-14.79111,-10.68115,43.85071,9.380422,-1.820374,-2.06809,
-2.124786,0.6225586,14.08386,9.440314,-1.729431,-2.326562,
-16.73279,6.518555,22.85156,5.820293,-0.8514404,-2.172811,
5.223846,-2.276611,38.09814,12.86321,-2.672424,-5.490844,
-30.44128,5.633545,-3.302002,13.11673,-4.98764,-8.065767,
-4.639435,-1.104736,21.40808,17.0437,-6.496582,-10.35319,
-21.02509,3.311157,-16.29639,12.67881,-6.882172,-5.233638,
12.50381,-1.571655,-33.30688,6.826439,-4.052124,-2.353448,
-3.740692,-3.19519,-4.882813,5.314074,-2.937164,1.179651,
-15.26184,-3.244019,13.26599,7.300167,-3.990173,2.243364,
6.197357,-3.466797,-8.209229,2.606163,0.02151489,6.342867,
7.631683,-5.895996,18.36243,1.82806,0.0428772,4.859569,
-16.16364,-19.45801,-2.233887,-1.449194,2.963257,7.305699,
-38.53302,-43.29529,15.51514,-4.366798,5.670776,11.67847,
64.32571,14.23035,-30.77087,-2.998848,1.828461,0.5625916,
12.01477,-3.649902,-6.838989,-2.734842,1.093903,-1.844933,
15.4335,-36.51428,22.1344,-2.7878,0.7019043,-2.751131,
18.37311,-61.10229,10.48279,-3.011646,0.3393555,-4.035416,
6.715393,35.32104,-40.46631,-1.592159,0.3747559,-0.5464625,
4.712677,0.4058838,-20.44983,-1.186295,0.4344177,0.6994271,
45.73135,-56.83594,-23.55652,-0.4182053,0.2081299,6.286035,
-4.328156,76.10474,-4.846191,1.09271,-0.2970886,8.757908,
-0.4928589,27.6001,-5.596924,1.679716,-2.281799,5.994525,
-54.16183,82.37305,30.20325,0.8499432,-3.37326,-2.263594,
-5.492401,7.995605,4.159546,0.8435345,-4.397736,-4.152393,
-22.96219,20.41626,8.666992,0.4997158,-5.442657,-7.841978,
-11.13739,29.61426,10.01282,1.174631,-7.702789,-11.52551,
-8.06427,7.275391,-2.18811,1.530352,-4.603577,-7.650791,
-0.289917,6.915283,-5.337524,1.788921,-4.841614,-7.997686,
-27.33078,266.098,-20.37354,11.92449,-5.770721,0.8604974,
26.12991,-119.0857,-82.47375,9.063358,-3.991394,0.2633744,
38.0806,-137.0605,43.41431,5.613737,0.84198,6.901638,
6.747437,13.2019,-27.64282,7.489281,1.20575,8.893241,
2.784729,-55.22156,43.573,3.933487,2.167816,3.142676,
0.6591797,-1.464844,-4.953003,4.16975,2.301178,3.291595,
6.609344,-7.904053,-7.388306,2.940845,2.797546,-1.324306,
-0.8979797,-8.096313,-1.034546,1.972466,2.824402,-3.572764,
24.91837,-2.310181,-74.02344,-4.765739,7.5383,-16.44348,
-21.0968,-18.30139,57.66602,-6.170368,6.255646,3586.101,
-33.0658,-0.8728027,37.18872,-10.236,5.957184,-5.98053,
-0.8483887,-3.076172,17.02271,-5.437117,2.679749,-1.091614,
-5.241394,-2.926636,2.429199,-10.79676,5.288239,0.1992798,
-9.841156,-6.530762,4.562378,-11.74758,5.706177,3.192444,
-1.393127,-7.165527,5.062866,-13.51187,6.568146,4.79187,
3.45459,-5.224609,5.426025,-12.02281,5.787048,-3594.548,
-8.023071,-17.80396,2.151489,-14.27607,6.203003,6.817134,
-22.84088,-84.021,90.17639,-20.78191,7.947845,11.30667,
30.18799,34.17969,-47.55859,-8.744907,3.411407,4.837732,
14.60648,37.62817,-19.13147,-3.030953,1.347961,0.9805036,
1.772308,-8.270264,-0.1953125,-3.25768,2.817688,0.3473043,
5.164337,38.5437,-22.72034,-1.38413,3.373413,-1.201847,
4.206848,-3.613281,4.785156,-1.559243,5.549622,-2.599127,
1.384735,17.57202,-9.216309,-0.5083251,4.816284,-3.028512,
-0.2281189,0.08544922,-0.994873,-0.4440808,4.606323,-2.913957,
17.42935,-9.655762,27.81067,4.255543,13.74725,-10.56531,
-2.318573,0.1464844,-6.515503,3.899207,11.64154,3591.077,
-16.30859,0.5004883,-14.81628,3.014946,4.801636,-3.872986,
5.210114,-8.688354,7.931519,4.333854,7.103119,-5.673828,
-3.831482,1.89209,-8.172607,2.69227,5.959473,-4.334106,
1.003265,0.302124,-1.309204,2.653484,5.802612,-4.210815,
-0.7644653,-17.60864,-2.606201,2.775669,9.538879,-6.304626,
-3.21579,12.39624,-8.117676,1.673751,6.462555,-4.165344,
-18.16025,-1.739502,-9.597778,2.159958,5.620422,-6.348572,
0.2426147,12.91504,-1.889038,1.319904,2.733307,-4.109192,
3.947449,16.89148,0.05493164,0.3221035,-0.3681946,-0.8670044,
-47.57462,91.34521,-49.5636,-1.149201,-20.81192,8.384399,
17.37289,-32.43713,1.025391,-2.828884,-13.62427,8.962708,
5.781555,-2.636719,-7.580566,-2.846179,-13.65387,9.890137,
-7.610321,20.12329,-29.71802,-6.858282,-14.90097,16.57166,
13.17215,-23.14148,23.01636,-6.843929,-7.921753,-3586.62,
-1.38092,28.56445,-31.97632,-9.395366,-3.800812,15.53806,
-23.51685,61.70654,-129.9255,-19.31019,6.122589,22.43239,
26.2352,-93.29834,113.9923,-7.958647,1.908417,9.104862,
10.27756,-10.19592,57.29675,2.777467,-3.525696,1.651058,
9.896851,-19.82422,26.07117,2.841645,-2.985992,1.245475,
7.754517,-2.331543,14.52332,5.375433,-4.632416,1.576281,
5.976868,-8.703613,-11.55396,8.666079,-7.064362,3.260269,
-11.22665,-12.79907,11.62415,5.984855,-3.662109,3.044953,
6.773376,-5.941772,1.889038,8.49632,-4.818268,3.877897,
17.25769,-5.813599,45.03174,10.65551,-4.027252,1.619668,
6.186676,-17.0105,23.30322,16.15699,-5.909271,1.940875,
-16.48407,29.21448,-9.32312,6.993537,-1.728058,-3.568907,
3.147888,-2.346802,19.69299,10.11826,-2.535095,-4.925289,
-20.27664,5.224609,3.701782,9.119558,-2.334137,-3.798919,
-0.3677368,-1.287842,-4.620361,8.557301,-2.178497,-3.457313,
-13.37051,-6.726074,57.24182,11.34856,-2.823181,-1.453285,
-3.244019,-16.10107,16.07971,9.100914,-2.199402,-0.3482437,
41.55197,-75.15259,42.23633,7.335424,-3.79776,2.833128,
-29.89197,-62.3291,-7.714844,7.589607,-4.308014,3.708353,
15.00092,3.112793,-74.95117,2.691145,-3.782043,-2.150073,
19.87076,7.446289,-47.96143,-0.5506325,-3.663177,-6.609888,
-6.008148,36.59973,-33.65784,-0.8802891,-3.193207,-9.231825,
11.46317,-3.289795,-20.41626,-1.757212,-4.172363,-17.42483,
0.03814697,19.16809,-12.80212,-1.840439,-3.446198,-20.33718,
-8.689117,48.18726,4.30603,-1.225586,-1.668549,3584.597,
3.731537,-12.93945,-7.278442,-1.331539,0.6129456,-17.65747,
-9.361267,21.45691,5.807495,-0.4220295,3.072052,-9.652405,
-4.183197,15.74707,2.566528,0.1255131,3.270111,-4.297485,
-14.95438,27.57263,8.111572,0.6288815,4.501495,6.4328,
0.3639221,4.437256,3.338623,0.41749,3.48465,5.155029,
-2.397919,13.21716,3.753662,0.3171635,4.440308,6.994019,
-4.714203,22.49146,5.999756,0.533123,6.39267,11.3736,
1.464844,8.657837,4.946899,0.5032063,4.054718,-3590.683,
-0.6370544,20.1416,2.786255,0.4888535,3.813019,10.64176,
-1.872253,170.1355,7.473755,0.9577847,4.298553,25.06722,
11.5387,29.8645,-89.33716,1.093531,4.489899,27.45587,
13.19351,-167.9932,3.814697,0.5004787,-0.2316284,6.145864,
0.5172729,-14.35547,-9.588623,0.5225372,-0.2119446,5.784779,
15.7486,-11.66992,-32.24182,0.4279995,-0.705719,-0.7226753,
-7.410431,-33.57544,23.39783,0.25033,-0.579834,-1.785607,
8.071136,-5.892944,10.97107,-0.521183,-2.167206,-10.95311,
-11.01761,-15.75928,24.55444,-0.6154346,-1.660614,-8.528233,
19.13147,13.51624,-79.953,-8.843203,-7.679291,-27.34447,
-13.54599,-20.97168,34.74426,-8.538752,-5.92453,-20.8861,
-12.59689,-11.8927,54.19617,-8.557148,-2.883759,3589.697,
-2.632141,-1.031494,-11.20911,-12.96042,-1.830902,-6.719666,
-6.612396,2.536011,10.98938,-11.02979,1.445618,-1.174622,
-4.284668,2.108765,-10.46448,-15.2998,3.897095,1.427917,
-14.09454,4.257202,34.55505,-11.15724,4.693909,2.616882,
-3.556824,0.5218506,9.640503,-11.81205,5.860291,3.616028,
-22.68448,2.545166,15.81421,-20.98764,10.00763,-3591.431,
-1.782227,-19.37866,11.64551,-19.57851,9.02298,10.21861,
5.288696,-17.71545,0.2838135,3583.763,7.060394,11.72719,
0.3204346,1.483154,8.380127,-3.339539,-0.08178711,12.57506,
12.9715,3.302002,-8.346558,-0.01281738,-0.1683044,8.782034,
-11.03134,-28.43628,74.84436,-3590.486,-0.4985046,13.47147,
18.64471,-2.709961,-10.36377,8.897318,2.073364,6.293674,
17.27371,-3.851318,2.471924,10.29571,5.468445,1.062455,
5.374908,-45.4834,39.68811,14.9279,12.59048,-6.69991,
28.2074,-12.71362,-14.05029,10.95913,23.82904,-29.09268,
33.95615,-45.7428,5.957031,14.8741,31.03806,3561.675,
-54.5311,137.0575,-110.9467,1.564302,6.295166,-11.32263,
7.086945,-7.522583,6.045532,3.069739,9.006042,-16.0675,
-13.76724,52.61841,-10.64453,3.311081,-0.1654053,0.8972168,
-0.1342773,0.4089355,-0.1403809,3.388348,-0.1837158,0.9332275,
-1.805115,45.59021,-2.099609,4.819989,-4.160156,11.22162,
2.152252,-1.68457,-5.990601,4.574294,-4.282684,11.46881,
16.27426,163.5742,-43.08167,11.73961,-11.19202,-3562.92,
26.06964,-51.47095,-53.20435,10.87444,-9.768219,34.34247,
-47.07184,-148.3032,79.65393,4.003801,-2.23938,11.90792,
-12.26044,-24.38354,21.89941,2.36557,-0.6387329,6.860123,
-15.37094,-31.43921,26.32446,0.9871578,0.3735352,2.046967,
-25.90256,-45.87402,30.63354,0.2647686,1.36261,-0.9092522,
13.94882,22.3877,-42.45911,-1.401606,0.5352783,-3.852854,
-17.66739,-24.83521,-11.81335,-3.449516,0.4399109,-8.541355,
5.963135,78.28369,-87.64038,-10.03296,-1.811218,-10.44441,
-19.86923,40.67993,-81.90002,-17.14006,-3.816223,-15.49385,
16.64886,1.12915,6.674194,-15.24911,-3.992767,-10.7747,
54.3808,40.25879,-23.79456,-15.04896,-5.746307,1.4235,
15.26642,-52.47803,104.7058,-8.347116,-4.564819,3.720288,
16.45966,-6.35376,-10.9314,-5.507123,-5.561676,8.479514,
24.04556,-6.820679,-26.07117,-5.410655,-8.56842,13.10399,
-32.88651,-22.5769,72.10388,0.9350061,-5.758057,9.426312,
24.75815,-7.305908,-10.18066,5.763309,-11.04019,15.02352,
-35.29968,-7.000732,59.41467,12.10978,-8.535614,6.040583,
5.884552,-1.400757,15.60059,16.42833,-10.88501,5.153532,
0.6721497,15.20691,23.98071,7.97894,-3.091888,-8.783579,
1.158905,-5.111694,4.312134,8.431687,-3.317719,-9.101372,
-5.15976,1.303101,5.157471,11.83086,-4.905548,-13.2073,
-7.939911,-2.001953,-18.53638,8.200836,-3.46283,-9.019127,
-4.904175,3.231812,14.00146,8.484869,-3.709259,-5.373135,
-2.783966,-5.056763,36.20911,13.57991,-6.016235,-7.188487,
-22.75085,0.4272461,29.1626,12.89557,-3.733826,0.7565832,
-15.18784,-30.41382,76.09863,13.77202,-3.667145,2.263846,
-1.165771,-23.71521,-62.88452,7.348585,-1.563873,1.074486,
18.53104,20.63599,-87.47253,0.6113625,0.2067566,-0.3212452,
4.766846,-47.27173,5.462646,-2.96195,0.5862427,-0.2974415,
8.743286,-4.669189,-24.96948,-4.620743,0.6011963,-0.3340673,
12.63733,0.5371094,-18.86902,-5.663357,0.5348206,1.213322,
15.60135,-51.81274,-23.22693,-9.94523,0.7711792,3.45655,
8.931732,13.93433,-15.23743,-11.40845,0.3009033,1.67902,
52.31476,-92.57202,-64.77356,-22.72377,0.2557373,-0.1215982,
-27.81906,120.2087,27.42004,-11.58577,0.05737305,-5.438995,
1.15509,48.88611,23.14758,-9.295788,-0.5841064,-17.74096,
-17.44308,23.32764,12.80212,-6.04394,-0.6799316,-14.94756,
-3.739929,9.146118,0.4394531,-5.6675,-1.255646,3580.897,
4.974365,1.092529,-5.523682,-7.066259,-1.66275,-24.59137,
-24.52774,19.43054,19.69604,-4.980698,-1.466217,-17.53021,
-5.873108,3.591919,5.996704,-4.061084,-1.362457,-13.81042,
-69.21082,71.6217,53.52783,-4.436288,-5.422363,-4.295654,
23.46115,-23.63281,-16.38184,-2.564034,-3.674622,-2.422485,
7.906342,1.733398,13.95874,3.00559,-3.588257,8.234863,
-8.159637,26.72729,12.38708,4.83284,-5.171814,11.97968,
26.50375,1.538086,-9.77478,5.821075,-2.80304,10.29785,
3.78418,29.88892,1.373291,8.104939,-3.800812,13.7085,
16.58478,-5.133057,-19.48853,7.24659,-1.115723,9.40094,
14.06937,48.26355,-15.06042,10.99554,-1.71814,-3586.19,
9.133148,25.24414,-40.06958,16.99035,2.007904,11.22845,
-4.109955,-9.320068,-54.04663,19.68791,2.202454,12.04719,
-27.08817,-129.3182,46.28906,8.67466,2.269745,1.757896,
-5.119324,-19.15283,12.47559,6.668215,2.170105,0.1766729,
-1.28479,-1.547241,-25.67444,7.218733,3.674774,-1.48782,
1.596069,-11.6272,13.30261,3.954096,2.621765,-1.604004,
1.500702,1.367188,0.9216309,2.501917,2.623596,-2.892435,
1.820374,3.52478,-6.173706,0.8815765,3.078003,-5.11831,
-1.003265,-8.856201,29.50745,0.2782917,1.053925,-1.761651,
32.52716,10.09216,-70.09583,-18.72283,5.757599,3573.12,
-36.97205,-8.480835,56.97937,-10.85382,3.244171,-10.38544,
-19.77615,-1.507568,29.25415,-10.15778,3.001099,-4.159241,
-8.312225,-2.41394,4.586792,-14.32338,4.004364,-1.556091,
0.3967285,-6.472778,1.89209,-10.81311,2.723389,3.466492,
-1.752472,-6.365967,1.074219,-11.83218,2.555389,5.131531,
-6.812286,-8.425903,5.950928,-15.93905,1.068573,13.59253,
11.02905,-1.5625,-11.58142,-11.09962,-0.3155518,-3588.98,
-42.73071,-35.33936,-18.41125,-18.10489,-6.756744,27.37692,
17.16614,-31.72607,65.96985,-10.05547,-4.90387,20.40935,
28.19595,36.9751,5.465698,3.112204,0.8067322,5.359936,
-7.187653,-25.28687,7.904053,4.726861,1.324005,6.477942,
34.12552,77.15454,-63.33618,0,0,0,
-30.64194,-85.85205,132.7972,15.29373,15.99335,0.7236814,
27.09808,62.48779,-88.03406,6.671019,8.673553,-2.973619,
5.329132,3.393555,5.569458,8.434048,11.95419,-5.650802,
32.76291,101.6052,-29.00085,14.03862,13.1427,-20.66257,
31.11496,93.45703,-107.1259,19.46001,12.32849,3560.716,
-19.3306,-36.06262,-87.35046,9.776869,-2.919006,-20.03479,
-46.33255,-139.0289,173.1445,0,0,0,
81.78177,101.4984,-128.0762,8.568048,-8.852997,-18.65021,
-50.31738,-62.5061,35.77576,4.778423,-8.639984,-3.343506,
5.338287,-35.30884,22.90039,4.357452,-8.058014,-0.7147217,
-36.80267,-3.683472,69.40002,0,0,0,
11.70959,7.720947,10.3302,1.412077,-0.3678894,21.10016,
-136.5868,24.27673,336.4075,-5.277367,29.73282,-3566.233,
124.8772,-31.99768,-346.7377,0,0,0,
-65.83786,-101.1566,164.7369,-3.836908,12.7948,4.676808,
14.07166,-49.23401,-60.92529,-3.690462,7.922058,-6.843369,
37.99362,91.98914,-120.0043,-5.77795,2.053375,3592.58,
2.087402,21.17615,-25.07019,-6.77166,0.8518982,-6.715088,
-17.14172,77.84119,-76.64185,-10.68054,-2.566071,5.59082,
28.8269,-40.61584,117.9047,0,0,0,
-35.43396,70.6543,-190.3259,-14.95689,-5.339203,-3577.218,
64.62708,51.30005,-205.9509,-36.63889,-19.11682,93.10294,
-21.54922,-118.8049,338.6078,-2.154932,-6.617889,18.6573,
9.764099,-0.8758545,-14.28833,-2.735181,-8.317108,23.083,
-11.58142,-8.14209,29.09546,2.328999,-10.34836,14.42274,
-5.15213,-3.048706,14.28528,3.681762,-9.941864,10.1532,
-0.6744385,8.917236,28.57666,0,0,0,
-19.54498,-0.2807617,30.63354,7.591131,-6.985626,-7.095585,
11.43951,1.165771,20.38879,10.23278,-5.648804,-15.10978,
9.273529,-6.616211,41.07666,17.91463,-2.936249,-35.36696,
-2.193451,-15.53955,-20.00427,13.30055,-0.5079651,-20.6858,
1.025391,21.27075,-72.09473,0,0,0,
0.1571655,-33.1665,101.4526,14.83152,3.37677,-10.67174,
-7.260132,17.78564,-23.1842,5.446672,1.894073,1.548338,
-6.430054,-22.50977,50.67139,6.924791,2.512817,2.440262,
-1.247406,-0.8758545,-37.90283,6.68251,3.563385,8.795471,
10.68344,-38.52234,36.74927,6.975927,4.865265,7.480106,
20.49713,-94.04907,49.21265,7.097359,7.012482,2.65583,
-16.40015,171.3379,-176.9989,0,0,0,
17.08069,-183.786,112.0056,5.663376,4.904785,-6.507368,
14.34784,49.44153,-64.7644,2.871704,1.784515,-15.12074,
16.25214,-3.973389,-18.81409,3.569651,0.6167603,-26.31278,
-47.68066,138.3179,-28.42712,0,0,0,
83.50372,-163.3423,16.41846,6.20656,-2.220001,-49.21595,
-56.43234,120.9412,-12.62207,2.197695,-2.453003,-15.33966,
-27.07138,42.40112,-3.796387,0,0,0,
19.79218,-42.36145,6.143188,2.115126,-7.376099,3594.178,
-13.78708,24.89624,3.302002,0.8100796,-6.554718,1.67511,
-21.85745,34.35364,8.560181,-1.048164,-5.527954,-3587.589,
-14.814,42.44995,14.16626,-2.396936,-9.538727,13.14946,
15.20004,-26.0437,-18.2373,-1.202192,-4.669189,5.351102,
-7.945251,24.62158,-2.038574,-1.626902,-7.079163,2.124612,
-7.585144,21.93604,-6.991577,-1.890602,-9.294586,0.3494525,
21.00372,40.33813,-12.13074,0.3795242,-9.625092,-10.7482,
3.819275,8.013916,-24.53613,1.015596,-10.13428,-12.59849,
23.07816,8.584595,-9.054565,2.23897,-6.231842,-8.315413,
6.037903,-56.65283,14.18457,1.754246,-1.278687,3597.751,
10.34164,2.34375,-15.39001,1.225405,-0.2192688,-0.02288818,
20.35217,18.21899,-34.33228,0.6988716,1.120148,-3597.049,
-12.35809,-48.06824,17.09595,-1.000185,1.20224,1.476269,
18.86444,2.716064,-28.06091,-3.003798,2.127686,1.571498,
-2.11792,-6.420898,-45.94727,-8.358593,4.987335,-1.871303,
1.192474,-16.1377,-44.87305,-12.33686,7.205048,3596.879,
-32.98035,-27.0752,106.189,-9.831524,6.231995,-0.838623,
-34.64127,-0.3723145,13.81226,-9.805965,7.586823,-3597.621,
-11.0817,1.422119,32.91016,-7.001038,5.355377,2.794759,
-15.4274,2.746582,25.58289,-7.040424,5.294342,4.290879,
-12.6915,-2.062988,11.06567,-10.38252,7.200623,6.26694,
1.956177,-10.4187,16.72363,-8.429489,4.608002,4.715682,
5.757904,-7.23877,-4.589844,-8.014531,4.179382,4.365854,
11.93314,-15.32593,-24.62463,-22.80181,4.782257,1.599851,
8.530426,-6.420898,-0.6866455,-14.71498,2.891083,2.09847,
19.20471,20.60547,-4.797363,-4.833305,-0.3941345,-0.09438038,
-0.9025574,-6.268311,19.99207,-4.323251,-0.3860474,0.06798267,
-6.292725,-22.06421,43.02368,0.7764888,-0.3660583,2.066791,
2.55661,7.788086,-17.13867,1.051204,-0.234375,1.506631,
-7.097626,-1.730347,10.35767,5.276701,1.375427,0.4543424,
-4.566193,-15.65247,18.76831,8.650147,2.428589,0.04611254,
68.27316,81.40259,-64.12354,13.09328,15.28625,-17.78966,
27.20718,11.13586,-22.08862,20.26009,24.07852,3571.275,
-39.66827,-29.90723,-30.91125,3.263335,7.162018,-7.668457,
64.23035,-13.7085,-90.02991,6.536798,18.61526,-19.02924,
-71.43326,-11.35559,115.2954,2.507315,5.959625,-5.376587,
20.53909,-29.23584,16.96472,6.424294,9.598694,-3.39325,
-47.80731,39.65454,44.04907,9.115238,6.613922,6.080933,
-34.82895,30.58777,12.98828,6.576462,1.025085,10.23468,
-15.69519,-27.76489,107.7026,8.452749,-3.296814,19.11224,
-103.7781,-198.3429,236.0901,19.9291,-14.70062,-3549.611,
70.00504,83.78601,-289.4257,9.285841,-7.868652,21.71535,
67.43851,119.8151,-101.712,1.574202,-3.417969,4.413319,
-34.76563,51.0376,3.482056,4.507742,-11.42868,15.14549,
25.75989,16.36658,-17.91382,-1.667557,-2.19574,3.714094,
-0.7369995,0.5523682,-7.775879,-1.852636,-2.263947,4.017887,
-31.30569,46.32568,-90.75317,-12.93854,4.780731,7.33037,
15.81497,-49.60327,12.83264,-10.38619,2.897186,5.095158,
-10.75668,29.9408,-203.1677,-34.12807,2.060089,12.3002,
20.85037,-83.3313,165.2466,-23.87025,1.192627,5.545654,
56.49414,-4.458618,-6.643677,-8.525124,-10.35828,-3.806715,
-4.549408,-12.87842,47.58911,-5.032697,-6.911011,-2.88291,
5.990601,-6.213379,37.79907,0.8085012,-7.631836,-4.698601,
21.52863,-12.62817,-20.29724,1.848025,-10.87219,-6.843863,
-30.94177,7.397461,90.19165,5.424237,-5.364532,-4.797859,
9.134674,-6.640625,11.54785,8.34908,-7.913818,-6.983833,
7.90329,-3.460693,34.86938,15.23579,-6.088257,-6.661735,
-5.239868,-7.305908,1.577759,15.32561,-5.930939,-5.926876,
-9.574127,6.134033,31.69861,14.23025,-5.59906,-3.667035,
-17.76123,6.030273,5.734253,6.888485,-2.766876,-0.8904171,
-5.46875,-9.902954,27.24304,9.273205,-3.569183,-0.7120562,
-4.331207,5.932617,-44.21082,6.375313,-2.362976,-0.1734686,
-10.18372,-23.39172,19.3512,6.397924,-2.870941,-1.214967,
-3.554535,-0.01525879,-32.23877,3.777227,-2.000427,-1.324329,
-19.72885,-40.22217,10.41565,1.523285,-2.698517,-3.766298,
-48.5527,-119.6167,12.60681,-2.756214,-4.94339,-9.953575,
40.83786,74.27368,-72.02148,-4.13763,-3.277588,-7.950845,
33.7265,70.49866,-21.88416,-5.07762,-1.997528,-6.60768,
10.28366,-24.24316,-12.54272,-7.692413,-2.617798,-10.63499,
13.4407,30.23682,-3.253174,-5.481367,-1.479187,-8.111996,
12.35428,-20.75806,-13.07983,-7.763348,-1.750488,-11.80966,
-1.361084,26.79443,6.63147,-5.222921,-0.7244873,3591.938,
1.499176,1.757813,-2.493286,-5.070581,-0.6376648,-7.981873,
-2.719879,-8.432007,-29.63867,-9.839697,0.4943848,-6.738892,
-5.914307,17.63306,15.75012,-6.684456,0.4049683,-4.700012,
-26.79749,49.93591,26.05896,-2.911015,-1.268158,4.306946,
2.217102,-1.263428,6.637573,-1.566982,-0.9619141,3.540039,
2.097321,25.21973,12.43286,0.09867668,-2.009277,5.847778,
2.593994,-1.629639,-2.185059,0.1950741,-1.902618,5.508728,
10.11734,40.77454,7.006836,2.091475,-3.243866,-3591.603,
3.238678,-21.0022,-7.406616,1.762762,-2.28241,5.70088,
24.12186,182.663,17.43164,7.307186,-4.15329,14.44669,
2.19574,-34.93652,-59.56421,6.800013,-3.426361,12.12134,
-12.29019,-93.96973,-7.928467,4.325209,-0.4762268,3.999603,
-16.55426,-76.76697,29.1748,1.470289,0.3385925,0.3177738,
23.19717,72.77832,-65.83557,5.098495,2.575836,-4.372184,
-14.74304,-76.37024,47.81494,1.583338,1.813507,-5.241613,
7.279968,4.302979,-25.47913,0.4458332,2.592163,-9.248449,
-1.721191,-9.686279,-2.676392,-0.5500031,2.437897,-9.543581,
11.39069,2.935791,-45.96252,-6.165752,6.112061,3582.683,
-10.23026,-15.90576,43.54858,-8.19561,6.118011,-13.99261,
-22.17712,3.927612,21.64917,-9.836454,8.587952,-8.340149,
-16.96548,-4.803467,48.33069,-5.904112,6.313782,1.845703,
0.4852295,-3.378296,3.991699,-5.859942,6.73172,2.828064,
-11.20834,-5.804443,11.89575,-5.889654,8.139191,5.746155,
-8.180237,-6.402588,8.456421,-8.160043,11.41678,8.243103,
7.754517,-10.21729,7.830811,-8.151307,12.49542,-3589.178,
3.166962,-3.356934,-6.936646,-6.097398,9.07608,9.829136,
-13.56354,-12.23755,4.864502,-5.094838,7.190552,14.54187,
-10.24399,-36.76147,39.26086,-5.228515,9.371338,20.4959,
36.48682,41.70837,-12.35352,3.838692,-1.076813,2.554107,
-4.742432,-21.14258,25.16174,6.915512,-1.083069,2.117038,
14.22043,23.70605,-24.45679,7.481103,2.033539,-7.594151,
1.053619,-0.3417969,-5.126953,7.219663,1.959991,-7.443981,
9.143066,1.174927,13.91602,9.739671,7.983856,-19.19971,
0.6309509,10.68115,-27.80151,6.059194,6.041565,-13.79951,
0.6500244,27.22778,-10.09827,7.086029,6.33316,3588.396,
2.101898,13.3606,0.2990723,8.572273,7.476349,-13.04596,
15.94162,10.49194,-18.66455,7.790146,-2.10495,1.480713,
-2.004242,-13.93433,-12.74414,4.76635,-5.314178,6.717529,
22.57996,6.661987,-14.19678,6.974468,-9.608002,9.81842,
2.672577,-13.21106,-4.455566,6.5242,-9.384308,-3591.814,
30.793,-9.173584,5.532837,9.475403,-11.82098,8.573367,
-29.08783,-11.63635,12.98828,5.574036,-6.128693,3.454355,
-28.23105,-47.03369,45.29419,7.539444,-7.232361,6.7528,
-41.9075,-15.72876,9.344482,4.885721,-4.076691,6.426508,
-16.44897,11.09924,-12.90283,2.911234,-2.96814,6.088033,
-82.85446,31.51855,-16.57715,-4.854374,0.05020142,7.221196,
35.67734,19.37256,-33.70972,-6.314611,1.438446,3.983531,
16.17584,23.9563,-27.50244,-7.811346,2.982788,1.566887,
-14.03503,17.79785,-42.44995,-13.57159,5.234222,1.253219,
65.74478,16.13159,-15.75623,-12.06168,5.572815,0.6019354,
22.01462,39.83154,-93.53333,-19.37822,6.976776,1.407509,
65.7486,-4.101563,-29.53186,-20.39555,4.908905,2.767611,
13.77869,-41.21399,70.22705,-18.60134,5.14389,0.3151894,
-25.68588,-35.60791,57.45239,-2.454777,-6.329346,-3.421125,
